Employee ID,First Name,Middle Name,Last Name,Date of Birth,Gender,Email Address,Phone Number,Address,City,State/Province,Zip Code/Postal Code,Country,Job Title,Department,Manager ID,Hire Date,Termination Date,Salary,Hourly Rate,Contract Type,Contract Start Date,Contract End Date,Skills,Certifications,Education
146a24bc-73d9-4f03-a617-dcb73a5d9bf6,Amy Sonya,,Sparks,1981-11-15,Other,wwarner@example.com,(821)843-9653x99994,"80825 Kenneth Locks
Garretttown, MH 48168",West Robert,Washington,71095,Liechtenstein,"Producer, television/film/video",HR,87032bc0-d9f3-4ab3-ad12-b4f7fc1d4d75,2022-04-05,,49278,53,Full-time,2023-08-24,2026-02-02,"['training', 'dark', 'yeah']",CCNA,Master
62d91efc-a7e7-4a1b-8d46-bffdab2f2b51,John Katie,,Barber,1994-01-02,Male,sheryl42@example.com,(504)224-1275x614,"51151 Walsh Meadows Suite 558
North Debbie, CT 44281",Angelicaview,Oklahoma,65713,Falkland Islands (Malvinas),Electronics engineer,Finance,1b337085-0125-4aa6-9b7c-3022e6a0d8f6,2021-05-01,,10841,61,Part-time,2020-11-02,2026-04-25,"['never', 'about', 'professor']",Microsoft Certified,Bachelor
66987eb1-55ac-49c0-a14f-0c6e3a2578c9,Michelle Erica,,Best,1981-08-26,Female,shawn06@example.com,+1-240-517-0389x38700,"31661 Joshua Junction
South Ericastad, TN 63331",West Catherine,Illinois,78603,Canada,Comptroller,Finance,da0fe504-656f-4e3b-ace5-b40bb1cb35a9,2023-08-30,,71974,5,Full-time,2021-12-18,2024-12-15,"['politics', 'produce', 'should']",Microsoft Certified,Master
7a7fdeb1-fcd0-4a91-b1d2-442d581a9fa7,Jennifer Karen,,Davis,1967-05-09,Male,benjamin30@example.org,(329)968-9851,"28260 Sharon Circles Suite 231
New Zoefort, DC 89013",Lake Angelahaven,Hawaii,78047,Cuba,Commercial horticulturist,IT,32191668-f859-4545-8bed-2f9fbda3af0b,2022-03-22,2023-08-26,72013,51,Contract,2022-03-18,2026-04-17,"['certain', 'away', 'mouth']",Cisco Certified,PhD
f791818f-45d6-468a-b31f-00a942e1b453,Nicole Heather,,Flores,1978-11-01,Male,briannaguerrero@example.com,4673457207,"858 Hunt Ferry
Jasminefort, NH 37844",West Larry,California,48702,Lao People's Democratic Republic,Broadcast presenter,HR,e6e3dc94-c885-4360-b8a5-2f955ebf096b,2024-01-16,,9094,88,Full-time,2021-06-04,2025-02-04,"['site', 'system', 'people']",AWS,Master
1c9ccfb4-e577-4b44-ad58-dc2ce9de453a,Charles Anna,,Sharp,1984-11-02,Male,lisapatrick@example.org,(617)930-5480,"91992 Carpenter Extension
Elizabethbury, ID 30560",Melissaville,Arkansas,85632,Colombia,IT technical support officer,IT,2e0d9e0d-7fb1-4668-87ab-22ac541ca426,2022-03-18,2023-11-01,47756,70,Part-time,2023-04-25,2026-02-25,"['head', 'enter', 'especially']",Microsoft Certified,High School
ddb78504-cbc1-4bf3-b544-ff115538cdc6,Debbie Madison,,Stanley,1958-05-01,Other,+1-618-247-1046x88208,rachel67@example.org,"PSC 6143, Box 1450
APO AP 10916",Port Stevenhaven,Pennsylvania,69585,Indonesia,Training and development officer,IT,7055c7f3-ada7-4f4f-bc4b-24202225a7b6,2020-05-20,,33915,88,Contract,2023-05-29,2025-11-13,"['buy', 'administration', 'consumer']",CCNA,PhD
df34c53d-8414-4e66-9a6b-642e943581b2,Michael Rachel,,Nguyen,1989-03-17,Male,gdiaz@example.org,(221)985-5656,"USNV Fitzgerald
FPO AA 85303",Lake Andrew,New Mexico,33444,Bhutan,Systems analyst,HR,50d14ea0-5ad5-46e7-a75e-7a4b0ecc79e4,2023-04-08,,77905,92,Contract,2022-05-15,2025-06-19,"['himself', 'evening', 'he']",Microsoft Certified,Master
96667cf0-d18d-4b4e-8ed3-3cb6446db0e1,Devin Raymond,,Hamilton,1989-08-20,Other,owensamy@example.com,765-475-2857,"24120 Adrian Fork Apt. 335
Taylorhaven, AL 36881",South Stevenchester,Louisiana,35026,Myanmar,Retail merchandiser,IT,b1912938-3f63-48e0-b30c-a017d41dfbc0,2020-11-17,,18931,39,Full-time,2024-03-06,2026-04-20,"['fight', 'outside', 'why']",AWS,High School
54c398d2-9e0f-496e-809c-82c4f5d319d9,Alyssa Hunter,,Douglas,2004-12-10,Other,paula45@example.com,318-810-3585x9329,"023 Paula Station Suite 291
East James, DE 79567",Davidchester,Rhode Island,39950,Ethiopia,Graphic designer,IT,b111f0fa-382f-4001-9262-1ac09c32351c,2022-06-20,2024-02-24,63418,26,Contract,2021-04-20,2025-03-11,"['bill', 'down', 'him']",Microsoft Certified,Bachelor
bbf5a7da-d717-42d9-974d-ccf9dc33a27c,Michael Richard,,Cruz,1963-10-02,Other,001-851-493-8037,timothyray@example.net,"300 Rhodes Turnpike
West Laura, MI 13146",East Ricardo,Utah 03183,,India,Building control surveyor,HR,626878d1-87df-4973-814e-8a35ac9c01e6,2024-01-25,,17620,41,Full-time,2022-07-15,2025-10-03,"['really', 'hear', 'his']",CCNA,High School
525a1f6d-fbfe-4a20-9645-94cb65d4e668,Matthew,Nicole,Hernandez,1989-09-24,Other,molly31@example.com,591.764.8989x998,"PSC 1730, Box 6725
APO AP 30108",North Adamland,West Virginia,37917,Uruguay,"Designer, fashion/clothing",Finance,f7ec350f-1f18-49ba-be81-42a85ca58b30,2023-01-31,,4938,64,Contract,2022-04-18,2025-11-26,"['listen', 'book', 'among']",AWS,PhD
a89a0971-0cdb-4c44-9d01-96a2b3a734a5,Elizabeth Jennifer,,Elliott,1965-09-07,Female,wriley@example.com,(819)377-0992x20596,"3111 Alan Inlet
Greeneton, WY 88451",South Kirstenville,Mississippi 07143,,Mauritania,Data scientist,Marketing,adfa154f-3d8b-4075-a37e-72f5bb09624c,2022-09-05,,48447,72,Full-time,2020-09-22,2025-02-21,"['worry', 'choice', 'right']",CCNA,Master
c31f231a-7f4e-404a-98cb-ec6e0e915a62,Ronald,Allison,Contreras,2004-02-03,Male,kimberlymorgan@example.net,(481)349-0766,"2143 Gonzalez Street
Coryton, VA 59486",Hendersonland,Indiana,87088,Denmark,Furniture designer,Finance,8f90f220-41da-4f7b-9100-2e1ea19a8271,2020-07-06,,87161,96,Part-time,2022-01-26,2026-02-22,"['gas', 'near', 'fight']",Microsoft Certified,PhD
3cfea02b-0179-4bf3-af4b-e05b1a8e5414,Amanda,Michael,Robinson,2002-12-04,Female,icollins@example.com,001-676-429-3078,"324 Vang Shore Apt. 464
Sanchezburgh, KS 36076",New Gregoryborough,California,27576,Dominican Republic,Make,IT,a6dd0946-8868-4761-98a5-7c3722d2821e,2022-02-03,,48503,38,Full-time,2023-06-20,2025-05-12,"['debate', 'smile', 'and']",AWS,Bachelor
0f91575d-0638-4daf-8f17-af89d63614f0,Jonathan Kyle,,Lewis,1991-09-29,Other,michaelmcintosh@example.org,339-575-4294x9136,"1565 James Mission
Port Angela, NY 78130",Ashleyshire,Wisconsin,03296,Senegal,Teaching laboratory technician,HR,8b5a0da2-7517-4029-ac31-b386f50d6014,2020-07-14,,42568,31,Full-time,2020-01-15,2025-10-13,"['word', 'million', 'however']",Microsoft Certified,Bachelor
16856343-3e00-49ab-be00-5f2aa9b3b8cc,Pamela Christopher,,Miller,1966-01-02,Male,250-356-6201x8111,michael32@example.net,"86823 Erin Plains Suite 037
Ramirezland, ME 94234",New Louis,Indiana,91196,Belize,Acupuncturist,Marketing,055f9972-1fff-4360-8fd0-eb9d04946881,2022-03-11,,73141,45,Part-time,2024-04-06,2024-11-10,"['adult', 'picture', 'worker']",Microsoft Certified,Master
261e271b-0dd6-448c-905a-c0649c1504cd,Carol,Mary,Sherman,1960-07-12,Female,kaitlyn00@example.net,828.997.9990x10333,"5714 Linda Tunnel
Vaughnstad, ID 59081",South Charles,Louisiana,72362,Mozambique,Medical technical officer,Finance,6bf49b01-0946-436f-83b6-a618aaceee19,2023-08-25,2024-02-22,79289,27,Part-time,2023-01-17,2024-11-22,"['edge', 'maybe', 'face']",AWS,Master
fc8d6797-10fe-4219-a594-067d996462c8,Carla Antonio,,Knight,1982-04-11,Other,phyllisblevins@example.org,+1-969-859-4241,"922 Hayley Forges Apt. 400
Michelleton, TN 33589",West Angela,Minnesota,94878,Falkland Islands (Malvinas),Horticultural consultant,HR,7d503c4f-ded5-47ce-a50b-7f53fd1ab6cf,2020-08-01,,40123,76,Full-time,2021-02-05,2026-03-26,"['just', 'product', 'skin']",Cisco Certified,Bachelor
19299168-fe01-40b4-97f0-4c165db365f4,Lisa Marie,,Bowers,1991-07-07,Female,logan24@example.com,373.781.0842x278,"6917 Linda Lock
Port Wesleyside, VT 19831",Madelineberg,Nebraska 26519,,Greenland,Licensed conveyancer,HR,185cf6f0-ac9f-4f5a-b765-4d7496648595,2023-03-29,2023-11-29,45255,91,Full-time,2021-08-27,2024-05-15,"['high', 'note', 'we']",CCNA,PhD
9ac3dec1-be93-4ad5-a6a2-b0dfdbf4fb68,Hailey Anne,,Marquez,1971-11-28,Male,patriciasmith@example.org,(466)660-3017,"755 Mark Village
Jamieshire, WV 97026",West Robertland,Utah,29285,Liberia,Research scientist (medical),IT,3675c05b-5ad9-4b2e-8213-ce7dbfcf0de7,2022-05-09,,34121,5,Full-time,2021-04-17,2025-11-09,"['save', 'southern', 'strategy']",CCNA,Bachelor
02391ead-7eb2-4106-aba9-914b52837adb,Lori,Cindy,Ramos,1998-06-20,Other,+1-679-805-8256x14250,jhickman@example.net,"11667 Atkins Keys
Port Christopherside, MT 14897",Lake Sarahfort,Kentucky,86760,Honduras,"Programme researcher, broadcasting/film/video",HR,9044d899-d702-49dc-b997-027e4d8febd8,2020-05-14,,76085,80,Full-time,2021-10-30,2024-09-26,"['according', 'prevent', 'green']",Cisco Certified,High School
d151c155-247f-49c3-bdbb-2bf9a46cc174,Brooke Theodore,,Bryant,2003-10-08,Other,907-866-0461x2698,david11@example.com,"683 Jones Villages Apt. 395
Kristinaport, TX 12424",Brewertown,New York,96561,Bulgaria,Careers information officer,Marketing,0e23d1dc-ada5-49ff-a276-d19790522d97,2020-11-17,,49070,19,Contract,2020-07-01,2026-01-11,"['while', 'hospital', 'rule']",AWS,Master
5932882a-f84d-4302-8af4-98e6d2443728,Michele Carrie,,Shaw,1960-06-22,Other,001-246-445-4071x321,cynthia70@example.com,"0027 Jason Rapid
Hendersonborough, MN 82197",Padillatown,Tennessee,61400,Portugal,"Engineer, energy",HR,8ab635bc-895d-4a43-906c-4177583e3ff6,2021-12-24,,3234,53,Full-time,2022-01-28,2025-07-08,"['practice', 'likely', 'energy']",CCNA,Bachelor
c57241f6-9575-498b-a707-ad855616e3d6,Valerie,April,Woods,1995-08-28,Other,austindelacruz@example.net,328.983.6760x986,"181 Stewart Parkways
Morrisshire, IN 98269",Bentonmouth,Florida,31483,Botswana,Homeopath,HR,8e0982c7-d190-4bee-8e61-abfe885390fb,2024-03-12,,85511,55,Contract,2021-08-07,2024-10-07,"['entire', 'maintain', 'ask']",AWS,PhD
2eaf9172-f828-449d-a685-ae7a9c0a0745,Shannon Donald,,Carr,1974-02-18,Other,ryanblevins@example.net,(379)241-3989,"65986 Garcia Drive Apt. 192
Lake Desiree, TX 24883",New Matthew,Missouri,36510,United States Minor Outlying Islands,Chartered management accountant,IT,2ae012d7-3a77-4c49-aaee-9178166f7223,2023-07-30,2023-08-25,46704,27,Full-time,2022-02-09,2025-10-03,"['personal', 'where', 'book']",AWS,PhD
f88b8904-401e-477f-88c8-bc65b30e8a25,Brandon Maurice,,Jackson,1964-04-11,Other,angelakelly@example.com,694.716.6234x68916,"79734 Christina Lane Apt. 457
Lake Adam, MO 89793",Kennedyfurt,Hawaii,59995,Micronesia,Special educational needs teacher,Marketing,8c88aa3e-b308-4a3e-b152-7a66363e8b1b,2023-03-22,2023-08-27,41261,7,Part-time,2021-07-28,2026-01-11,"['only', 'window', 'news']",Microsoft Certified,High School
c3a08336-8798-4c04-8921-0192d6cf1ba7,Anthony Joshua,,Williams,1969-07-26,Male,aleccallahan@example.com,731.383.3387x9341,"2716 Graham Ville
Hortonstad, OR 23623",East Stevenborough,Georgia,17329,Norway,Chartered loss adjuster,IT,b9809ab7-1e4c-4346-9fa9-0c675fd3e9e8,2022-04-16,,53576,31,Part-time,2023-05-21,2025-03-28,"['century', 'health', 'see']",CCNA,Bachelor
5b76d26b-336f-4ca0-bbe7-aa6c54b4586b,Kristin,Christopher,Ochoa,1970-01-01,Male,495-820-0901x1136,kevinreyes@example.com,"4279 Elizabeth Stream Suite 954
Stevensmouth, PA 40564",West Jamesborough,Idaho,24855,Czech Republic,"Education officer, community",IT,ae6f736b-666c-45ba-a681-95ade05b8d07,2023-06-05,,49391,6,Contract,2024-01-25,2025-05-27,"['chance', 'plant', 'physical']",Cisco Certified,Master
84fd17b9-3f31-4e72-a3c9-e4d5f4ad8e6e,Eric Lisa,,Frazier,2006-01-11,Female,brownamber@example.com,(439)635-8853,"3986 Christensen Rapid Apt. 627
Burnsview, VT 52297",Lake Kevinport,Delaware,10122,Malta,Hospital doctor,Finance,324ae227-6a3d-42fc-ba38-9cb3dd92a464,2020-10-07,,82735,58,Full-time,2020-08-03,2025-07-24,"['own', 'center', 'future']",AWS,Master
4bc12894-985b-4f4a-9656-dee815e40cd5,Brianna,Alan,Figueroa,1980-06-14,Female,ihancock@example.com,459-822-7042,"9605 Carter Haven
North Dylanmouth, NJ 11501",Clarkeburgh,Connecticut,97057,Sierra Leone,Psychiatrist,Finance,69a59cef-bc73-4012-a4d0-984c9c7335d2,2022-08-23,,64281,4,Part-time,2020-04-04,2024-12-03,"['quickly', 'ask', 'spring']",Microsoft Certified,Bachelor
7bd64417-52ef-4ed9-a63a-a2f340841b4d,Jessica,Meghan,Jones,2004-08-09,Female,+1-583-339-1261x31387,lauramathis@example.net,"833 Carlos Plain
Lake Natalieside, CT 49278",Jonesview,Delaware,55949,Philippines,Records manager,IT,0468b2bf-c261-4a78-af8d-88a8c569d745,2020-11-30,,60366,39,Full-time,2021-10-15,2025-07-14,"['seek', 'sort', 'memory']",AWS,Master
c9cbcb1e-b484-499c-a140-b8f4eab34d00,Norman,Angelica,Cox,1968-04-18,Female,travis85@example.org,001-941-575-2306x400,"3866 Debra Course Apt. 124
Port Angel, MI 17796",Hartstad,Kansas,61681,Norway,"Scientist, product/process development",HR,d20ad766-b636-4720-ba6f-f14d511a2fe8,2021-09-27,2023-12-23,43296,0,Part-time,2020-11-26,2025-08-04,"['suggest', 'science', 'item']",CCNA,High School
92bc57b8-0607-4cdb-9322-bdb61989e92b,Matthew Anna,,Brooks,1982-11-23,Male,brandon07@example.com,+1-893-789-3018x383,"9276 Anderson Loop
Jennifershire, TX 36711",West Peter,New Jersey,11153,Palestinian Territory,Editorial assistant,IT,376e878e-a663-4ba4-be70-113839f28544,2020-09-12,,63065,37,Part-time,2023-05-20,2024-05-07,"['no', 'cover', 'strong']",AWS,Master
95e3a12f-5008-40ce-8e79-38c83116917e,Courtney,John,Sutton,1990-10-05,Female,yrobbins@example.org,7333834134,"6658 Strong Locks Apt. 456
East Deanna, UT 96165",North Joe,Virginia,76609,Equatorial Guinea,Learning disability nurse,IT,b8ea3f57-e1a9-4a1e-a044-606a1a20be88,2020-03-30,2023-09-21,7328,37,Full-time,2020-06-23,2025-01-12,"['economy', 'machine', 'apply']",Microsoft Certified,PhD
352683e6-fd3e-4b0a-a593-5f4ab5925c38,Steven,Lisa,Hernandez,1994-10-18,Female,435-354-9455x371,williamking@example.net,"7991 Garcia Radial Apt. 842
South Erikfurt, MD 72808",Hopkinsshire,Massachusetts,95492,Bulgaria,Tax inspector,IT,349d103d-ea57-4f5f-8573-e6bcf55bc728,2023-06-17,2024-02-13,10495,60,Full-time,2020-02-23,2025-03-22,"['traditional', 'all', 'live']",AWS,Master
1e259f23-85e4-4d01-8077-b2cb0b93de1e,Anthony Michael,,Gutierrez,1981-11-10,Female,michellealvarez@example.net,262-558-6138,"19540 Murray Canyon
New Melissa, ID 36706",Markland,Washington,50159,Syrian Arab Republic,"Research officer, trade union",IT,e60d017f-acfb-474a-aa26-2ec21dd79ab2,2020-11-11,,7572,73,Full-time,2022-01-27,2025-11-15,"['our', 'oil', 'sport']",Microsoft Certified,Master
352edb57-882a-4b51-8953-1db011b04727,Antonio Tammie,,Nichols,1977-11-01,Male,+1-376-676-7036x01779,robbinserin@example.com,"5095 Rebecca Orchard Suite 633
North Chasemouth, GU 32834",Rogersside,West Virginia 21352,,Malawi,IT consultant,Marketing,3967d0e0-b714-4523-971c-4a0de9444db3,2022-08-09,,20740,74,Part-time,2023-11-25,2024-09-01,"['develop', 'page', 'level']",Microsoft Certified,High School
7a1285fa-18a7-45a7-9db3-a411d12f58ad,Cynthia Sherry,,Simmons,1980-03-14,Male,catherinesaunders@example.net,001-215-833-1985x4020,"09316 Stanley Brooks Suite 678
Lake Kevinport, RI 25324",Kelliemouth,Delaware,37827,Nepal,Midwife,IT,63255e6d-dd02-45e7-b5d2-cd224476ff34,2022-09-08,,12565,87,Part-time,2021-07-15,2025-03-22,"['rule', 'yes', 'couple']",CCNA,High School
61c70b9b-6747-46ee-83c3-1548d27801db,Johnathan Kenneth,,Patterson,1996-09-22,Male,michael96@example.org,311-740-3174x68421,"10011 Danielle Prairie Suite 092
Cynthiaport, PW 82908",South Kevin,New Hampshire,36414,Netherlands Antilles,Mental health nurse,IT,b7fd3d68-ad28-460d-b171-a2ffcaabb57c,2021-11-07,2023-10-28,48251,82,Full-time,2023-02-17,2024-08-20,"['ok', 'small', 'today']",CCNA,PhD
874bf7c4-2b47-40b0-86d6-47768616a881,Misty,Susan,Williams,1973-04-07,Female,jacksonbrenda@example.net,281.329.6794x792,"PSC 4928, Box 9409
APO AA 76449",North Tiffany,Idaho 80365,,Myanmar,Industrial/product designer,Marketing,5c932bf0-d4e6-42b3-b7e7-ba1f0938b719,2020-05-17,,42849,50,Contract,2024-02-02,2024-10-16,"['foreign', 'per', 'drop']",AWS,PhD
aa1fe3c9-1f0f-43cd-8dc1-ecfb7c7ee6ca,Gregory Jody,,Kelly,1998-07-20,Male,kellylane@example.com,+1-570-792-7044,"3168 Hoover Loop
South Susan, DC 93050",North Christopher,Idaho,58490,Guatemala,Herpetologist,IT,87c068ad-c1bd-43b5-b671-fddddfddb925,2022-11-17,,66471,23,Contract,2022-01-30,2024-04-27,"['across', 'deep', 'wear']",AWS,High School
ad681c45-9813-42c5-b3cd-342093f238a0,Michael Charles,,Ramirez,1990-03-25,Female,millerrichard@example.net,(214)905-1775,"8644 Pitts Port
Guerrafort, DC 31773",Port Julie,Indiana,47184,Suriname,Chartered public finance accountant,Finance,34a90f24-4ed7-474e-a571-04bb5fe17a33,2023-12-16,,23921,34,Contract,2022-11-07,2024-05-28,"['special', 'fast', 'window']",Cisco Certified,Bachelor
6e4a4a07-e7d3-47cd-a505-d847d3e5e7bf,Linda,Diane,Brown,1976-02-25,Female,caroline50@example.org,001-569-855-1542x73702,"00002 Kelly Field Apt. 693
East Bradley, NE 13297",West Kathleen,Kansas,99595,Afghanistan,"Copywriter, advertising",Finance,0661f96f-4803-4b6f-8ac5-13c7afb03af3,2020-09-03,,65488,25,Full-time,2023-08-29,2025-02-22,"['play', 'eight', 'up']",CCNA,Master
36971bb6-768c-4079-b4d4-b3b1f8445ac7,Robin,Nicole,Daugherty,2004-02-20,Other,wmartinez@example.net,693-879-8982,"03549 Williams Summit
Galvanstad, CA 20319",Nelsonbury,Massachusetts,68890,Colombia,Housing manager/officer,HR,89d91f2f-92e0-489d-bb78-832f92825b23,2020-01-31,2023-10-10,75564,22,Full-time,2024-03-02,2026-04-05,"['task', 'watch', 'during']",Microsoft Certified,Master
bf2a8c52-5bd8-4918-8ec6-c0b303cf00f1,Alan Mary,,Mcdonald,1976-05-16,Other,272-272-6444x69427,mjones@example.org,"USS Sanchez
FPO AA 44608",Lake Amanda,West Virginia,58561,Bolivia,"Designer, interior/spatial",HR,a688cfc1-eb41-436c-b548-0abd30a42c4c,2020-04-29,,67581,27,Part-time,2020-12-20,2025-05-02,"['issue', 'huge', 'mouth']",AWS,High School
c7d1335b-8a4e-4b5d-b33f-bb74d2b5bf47,Ann Shane,,Lambert,2001-05-05,Other,joshuashea@example.org,+1-717-772-6029,"44392 Schultz Burgs Apt. 142
Shelbystad, MP 06326",Murphybury,Minnesota,97767,Cameroon,Purchasing manager,Marketing,d5c21e86-b03b-40c3-92b9-155f23db6904,2023-12-15,,4905,7,Full-time,2020-12-13,2024-09-06,"['prepare', 'according', 'point']",Cisco Certified,High School
2cc3d889-f6e7-4d8d-956d-0afbc520289a,Phillip,Brittany,Lopez,1972-01-03,Other,473.232.6122,nfisher@example.net,"9937 Preston Corner
North Dustin, DE 46899",West Nicole,Virginia,23408,Jordan,Broadcast journalist,Finance,52ff77b6-1169-4cd4-be7a-48d528a27c4f,2022-08-31,,98538,50,Full-time,2023-12-08,2025-03-18,"['bar', 'edge', 'together']",Cisco Certified,High School
ae9ce332-4b09-45ef-86b1-e6f510baacbf,Alex,Beverly,Gutierrez,1968-05-15,Other,lisa73@example.com,729-501-5449x6104,"2248 Marcus Mountain
East Megan, HI 06875",South David,Arizona,04291,Malaysia,"Biochemist, clinical",IT,fd24ef07-441f-424d-9168-f6d1a345752b,2023-07-02,,27925,57,Part-time,2021-12-31,2025-01-17,"['explain', 'answer', 'direction']",Cisco Certified,Master
1f87c0bd-fb91-4cf0-bb2e-dffc30e535ad,Melinda Courtney,,Stewart,1967-03-04,Other,930.732.0783x43192,hursthector@example.com,"38326 Debbie Lodge Apt. 004
South Shane, MP 13922",New Roberto,Michigan,30626,Taiwan,"Surveyor, hydrographic",IT,450fa982-6f82-46c7-8d84-60c40a3bbc5a,2023-10-05,,55684,75,Contract,2022-03-16,2024-06-11,"['interest', 'better', 'fine']",Cisco Certified,PhD
522fa205-ae06-406e-9149-4ae1b6e74031,Susan Ashley,,Williams,1983-08-29,Female,anthonybarnett@example.org,(451)339-5028x220,"39085 Dennis Track
North Stevenshire, SD 82482",New Philip,Illinois,91683,Liechtenstein,Occupational psychologist,HR,099f8121-7789-4f7d-a068-ae57f644866e,2020-11-20,,59542,75,Contract,2021-05-27,2025-03-17,"['tax', 'day', 'door']",Microsoft Certified,Bachelor
248aef9e-c710-40af-ba86-4bd65ffae426,Amanda Kara,,Elliott,1984-08-24,Male,benjaminchristian@example.net,7696998270,"98918 Jillian Trail
Bowenhaven, OH 84563",South Stephenmouth,Rhode Island,81445,India,Environmental education officer,HR,d1b9fb05-cf88-40a9-a9ee-43d535d0894a,2020-12-20,,73131,98,Contract,2021-08-06,2026-01-30,"['region', 'travel', 'any']",CCNA,Master
a2096679-4674-49ee-ae7f-2c09498f72f5,Christina Pamela,,Kennedy,1994-07-26,Female,francoallison@example.net,675.542.5891,"577 Teresa Plain
New Charles, CO 07885",West Michael,Massachusetts,05170,Palau,Sales promotion account executive,IT,cd630998-073f-4855-8ad2-1571babc8b3e,2021-04-27,,87185,73,Part-time,2021-07-25,2024-12-12,"['add', 'degree', 'behavior']",CCNA,High School
1ec3e529-2edc-465f-8d21-6cacc3357fd4,Jonathan Katrina,,Thomas,1965-01-08,Male,jenniferwilson@example.org,302.293.8673,"Unit 9324 Box 2722
DPO AP 54293",Lake Timothy,Utah 83239,,Kazakhstan,Petroleum engineer,Marketing,949edf6c-8853-4d65-903e-252c712a8e42,2020-04-14,,77855,1,Full-time,2022-10-02,2024-06-05,"['occur', 'force', 'situation']",Microsoft Certified,High School
0f30a75d-a63b-4582-84b4-9f86ebfb651b,Matthew Karen,,Downs,2004-12-10,Other,288.747.9212,coryharris@example.net,"554 House Light
South Michelle, LA 19686",Hugheschester,Iowa 16212,,Libyan Arab Jamahiriya,Editorial assistant,IT,d5ef08b3-2cf5-4840-a5ad-a3e1d8e264c0,2021-11-13,,4062,9,Contract,2020-03-26,2024-05-19,"['so', 'cause', 'but']",Microsoft Certified,Bachelor
f008d01e-c2c5-4f10-a778-27c66cb4e9ab,Heather Elizabeth,,Wiley,1968-07-07,Male,duncanbarbara@example.net,331-464-3956x007,"177 Adam Spur Apt. 229
Stokesland, PW 98476",North Brittney,Georgia 65968,,Guinea,Best boy,Finance,57740c20-6166-4d36-bec8-4081606cff05,2022-05-04,,95083,85,Part-time,2020-12-25,2024-05-01,"['skill', 'century', 'write']",Cisco Certified,Master
bc9eae1f-df2f-4fbd-819b-e2071c25504e,Jonathan Danielle,,Padilla,1964-01-20,Female,001-561-924-4743x88032,edwardmaxwell@example.com,"49697 Catherine Brook Apt. 201
East Tony, MA 58856",New Kevinton,Florida,90706,Malawi,"Engineer, maintenance",Marketing,e6f0d92d-de6b-4598-9b39-09dcbca763fe,2021-05-25,,26059,55,Full-time,2023-10-24,2026-02-10,"['create', 'unit', 'space']",AWS,Bachelor
129dc4fb-df11-41e8-9ec4-386e4a5a0181,William,Brittany,Williams,1970-09-26,Male,amanda60@example.net,984-948-6062x277,"35220 Lawrence Spurs
North Katelyn, OR 79385",Port Russell,Michigan,12814,Brunei Darussalam,Patent examiner,HR,abd362a1-62e4-44a2-b205-823e9cb9797b,2020-10-06,,77290,62,Contract,2021-11-16,2025-05-29,"['professional', 'build', 'range']",Cisco Certified,PhD
a8f27eca-6cf0-444a-97f9-f714404da3c6,Rachel,Jeanne,Smith,1977-01-05,Male,512-811-8344,richard41@example.org,"PSC 0934, Box 5683
APO AP 12443",New Zachary,Idaho,43019,Guatemala,Minerals surveyor,Finance,0ee1854d-6d89-4882-847e-d651e1b72f5f,2022-07-17,,43206,39,Part-time,2021-01-06,2024-06-25,"['article', 'main', 'go']",CCNA,High School
77ae4e04-7553-412d-a051-8344a6087fd4,Kelly Jeffery,,Hayes,1969-08-21,Male,danielleosborne@example.org,+1-554-962-9680x27291,"2403 William Points
Scottshire, ME 06552",East Pamelatown,South Carolina,87138,United Kingdom,"Investment banker, corporate",Marketing,28e68c02-713c-4770-9894-8c9bef1f6722,2023-12-14,,71282,70,Part-time,2022-10-21,2025-02-03,"['class', 'generation', 'within']",Microsoft Certified,Master
c5645cb9-0a87-4c9c-8912-acaaff8cf067,Christina Daniel,,Jacobs,1971-07-31,Female,985-276-8132,ashleyclayton@example.net,"9575 Ricardo Trail
Sharonberg, MN 34932",South William,Tennessee 57587,,Tanzania,"Solicitor, Scotland",IT,87beb94f-e45d-4eb2-b56d-47083470668f,2023-04-16,2024-02-17,50811,36,Contract,2023-03-29,2024-08-07,"['someone', 'easy', 'rule']",CCNA,High School
87bab94b-8003-482a-acbb-43ae07842fa4,Amber Anna,,Hall,1962-05-25,Other,001-903-680-5202x42611,higginsdebra@example.org,"934 Trujillo Expressway Apt. 764
North Timothyburgh, OR 21161",Barnettport,South Dakota,51373,Wallis and Futuna,Environmental education officer,Marketing,5029416b-b290-431a-9e57-bbb13a84a702,2022-06-14,2023-07-04,67351,79,Full-time,2024-03-24,2025-09-17,"['view', 'view', 'law']",Microsoft Certified,Bachelor
980c3bfb-1607-43c8-8b1e-f56822a15d70,David Joanne,,Paul,1972-03-01,Female,984-625-1727x5541,stewartjoshua@example.com,"965 Ramirez Ferry
Lake Shelly, MI 85682",Pagemouth,Montana,38449,Sudan,Airline pilot,HR,4eff9fd2-ee48-4f7c-a3f5-602d78968107,2020-06-01,,23399,92,Contract,2023-05-02,2025-02-18,"['candidate', 'fill', 'teacher']",Microsoft Certified,Master
